id,Name,Class,Gender,facial_hair,facial_hair_conf,hair_color,hair_color_conf,headwear,headwear_conf,eyewear,eyewear_conf,eyes,eyes_conf,skin_tone,skin_tone_conf,apparent_age,apparent_age_conf,held_weapon,held_weapon_conf,cape,cape_conf,wings,wings_conf,body_build,body_build_conf,caption
418,Big Dave,Human,Male,beard,0.5355545,brown,0.501616,hat,0.34219283,glasses_or_goggles,0.56670856,not_visible,0.65433687,red,0.45194578,child,0.82107973,tool,0.71988314,none,0.9417218,none,0.8652481,heavy,0.45949918,"Big Dave: Human, male, a beard, brown hair, a hat, glasses"
419,Big fish,Fish,,,,,,,,,,,,,,,,,,,,none,0.7125996,,,Big fish: Fish
420,Big Fish,Mahjarrat,Male,goatee,0.66979724,bald,0.8749326,mask,0.58149934,glasses_or_goggles,0.53546566,not_visible,0.54735607,red,0.28887442,child,0.43979198,none,0.671027,none,0.857924,none,0.9097658,heavy,0.4618307,"Big Fish: Mahjarrat, male, a goatee, a mask, glasses"
421,Big Mo,Human,Male,goatee,0.47129118,bald,0.3810545,helmet,0.43262482,none,0.5694305,not_visible,0.5762122,red,0.9120351,child,0.7059858,staff_wand,0.38514265,none,0.7627645,none,0.92162037,heavy,0.64758843,"Big Mo: Human, male, a goatee, a helmet"
422,null[?],Rat,,,,,,,,,,,,,,,,bow,0.31041262,none,0.779613,none,0.6551391,thin,0.45559895,null[?]: Rat
423,BigRedJapan,Human,Male,beard,0.6909915,bald,0.75837415,none,0.5668746,glasses_or_goggles,0.5582193,not_visible,0.67439055,red,0.51469725,child,0.5559254,melee_weapon,0.5411506,none,0.7260855,none,0.88759583,average,0.46505767,"BigRedJapan: Human, male, a beard, glasses"
424,Biles,Human,Male,goatee,0.3162005,bald,0.8140798,crown,0.80968773,none,0.617432,not_visible,0.6060567,red,0.41987556,child,0.5935146,tool,0.34088734,none,0.9107952,none,0.93682957,average,0.46152702,"Biles: Human, male, a goatee, a crown"
425,Bill,Human,Male,clean_shaven,0.5902654,bald,0.7754868,none,0.61562806,glasses_or_goggles,0.62025326,not_visible,0.6886672,red,0.46272692,young_adult,0.60285056,tool,0.36788622,none,0.83452547,none,0.9752163,thin,0.39248198,"Bill: Human, male, glasses"
426,Bill Teach,Human,Male,clean_shaven,0.50785506,bald,0.6366998,none,0.376138,none,0.5173218,not_visible,0.5600309,red,0.48225224,child,0.7206626,tool,0.37106967,none,0.7911254,none,0.86981416,average,0.4916352,"Bill Teach: Human, male"
427,Billam,Dwarf,Male,beard,0.49701786,bald,0.55230534,helmet,0.5043755,glasses_or_goggles,0.7678327,not_visible,0.66796994,red,0.6452837,child,0.5872758,tool,0.61208177,none,0.95183957,none,0.9355287,heavy,0.36844227,"Billam: Dwarf, male, a beard, a helmet, glasses"
428,Billy,Goat,Male,,,,,,,,,,,,,,,bow,0.4425944,none,0.854491,none,0.8381669,thin,0.42576194,"Billy: Goat, male"
429,Billy Rehnison,Human,Male,clean_shaven,0.70855486,bald,0.5900572,none,0.59956735,glasses_or_goggles,0.5027732,not_visible,0.64455366,red,0.5221033,young_adult,0.6358574,tool,0.43381447,none,0.9622826,none,0.9381218,heavy,0.48046926,"Billy Rehnison: Human, male, glasses"
430,"Billy, a guard of Falador",Human,Male,goatee,0.35463288,bald,0.35012186,helmet,0.47556332,glasses_or_goggles,0.7126226,not_visible,0.6719766,red,0.8899579,child,0.6494735,tool,0.7482757,none,0.8001024,none,0.8077704,heavy,0.49472082,"Billy, a guard of Falador: Human, male, a goatee, a helmet, glasses"
431,'Birds-Eye' Jack,Human,Male,beard,0.67736393,bald,0.6947204,none,0.392641,glasses_or_goggles,0.5738557,not_visible,0.63326806,red,0.6417652,child,0.53782815,tool,0.43156177,none,0.91813755,none,0.880373,heavy,0.4871035,"'Birds-Eye' Jack: Human, male, a beard, glasses"
432,Bjorn,Human,Male,beard,0.5131732,bald,0.49069202,mask,0.28101173,none,0.5356919,not_visible,0.6100232,red,0.4714303,child,0.72807163,tool,0.6286936,none,0.93725944,none,0.9366944,heavy,0.533807,"Bjorn: Human, male, a beard, a mask"
433,Black Cat,Cat,,,,,,mask,0.41775978,none,0.6382912,not_visible,0.4144947,brown_furry,0.4142086,,,,,,,none,0.8941532,,,"Black Cat: Cat, a mask"
434,Black geist,Ghost,,,,,,,,,,,,,,,,none,0.66365504,cape_or_cloak,0.52639604,none,0.934129,thin,0.79434234,"Black geist: Ghost, a cape"
435,Black Guard,Dwarf,Male,beard,0.8024452,bald,0.6630621,helmet,0.7426364,glasses_or_goggles,0.72023034,not_visible,0.71028256,red,0.7114027,child,0.5960284,melee_weapon,0.4641227,none,0.9107592,none,0.92410517,average,0.60061705,"Black Guard: Dwarf, male, a beard, a helmet, glasses"
436,Black Knight Captain,Human,Male,mustache,0.5048861,bald,0.4849218,none,0.4551077,none,0.5500707,not_visible,0.5537812,red,0.42577538,young_adult,0.626281,tool,0.5365906,none,0.9363379,none,0.89630634,average,0.4732367,"Black Knight Captain: Human, male, a mustache"
437,Black salamander,,,,,,,,,,,,,,,,,none,0.5922671,none,0.63785994,none,0.66832405,thin,0.8047877,Black salamander
438,Black swan,Bird,,,,,,,,,,,,,,,,,,,,none,0.7031447,,,Black swan: Bird
439,Black warlock,Butterfly,,,,,,,,,,,,,,,,bow,0.6584407,none,0.89258313,none,0.6914921,thin,0.4204233,Black warlock: Butterfly
440,'Black-eye',Human,Male,clean_shaven,0.5144826,bald,0.9257152,hat,0.4021384,none,0.5569545,not_visible,0.70049244,red,0.4757718,young_adult,0.4763748,tool,0.52346396,none,0.89787996,none,0.9146347,average,0.36465955,"'Black-eye': Human, male, a hat"
441,Blackjack seller,Human,Male,beard,0.60519254,bald,0.80117285,none,0.76701766,none,0.6345407,not_visible,0.6047339,human_tone,0.5513053,elderly,0.864592,tool,0.5476588,none,0.8908049,none,0.9265604,average,0.4393941,"Blackjack seller: Human, male, a beard"
442,Blacksmith,,,clean_shaven,0.52719027,bald,0.9857232,none,0.8044613,none,0.5118486,not_visible,0.693736,red,0.59637904,child,0.5247099,tool,0.49391744,none,0.7353018,none,0.93088245,average,0.4185378,Blacksmith
443,Blacksmith,Dwarf,,beard,0.9588751,brown,0.44843605,none,0.5258607,none,0.70643574,not_visible,0.70231193,red,0.37672183,child,0.75670403,tool,0.76276636,none,0.8776962,none,0.91876,heavy,0.6059395,"Blacksmith: Dwarf, a beard, brown hair"
444,Blacksmith,,,clean_shaven,0.45594856,bald,0.79409903,none,0.57020044,glasses_or_goggles,0.70937395,not_visible,0.6394191,red,0.43589094,young_adult,0.489589,staff_wand,0.34600773,none,0.6179644,none,0.84135854,heavy,0.4718153,Blacksmith: glasses
445,Blaec,Human,Male,beard,0.5307,bald,0.8488656,none,0.5159663,none,0.55965626,not_visible,0.68965024,red,0.66345865,young_adult,0.48268884,tool,0.5142547,none,0.94249445,none,0.88732845,average,0.5889037,"Blaec: Human, male, a beard"
446,Blair,Human,Male,clean_shaven,0.4895058,bald,0.3993036,none,0.31558278,glasses_or_goggles,0.7031145,not_visible,0.6279637,red,0.45658103,child,0.63382196,melee_weapon,0.67620075,none,0.85392517,none,0.7362784,heavy,0.41510296,"Blair: Human, male, glasses"
447,Blandebir,Dwarf,Male,beard,0.8811955,bald,0.8043955,none,0.36807594,none,0.5556693,not_visible,0.75555867,red,0.7005771,child,0.6279698,staff_wand,0.34855285,none,0.9584998,none,0.9264712,average,0.52229565,"Blandebir: Dwarf, male, a beard"
448,Blanin,Human,Male,beard,0.5406669,red,0.589723,none,0.485918,glasses_or_goggles,0.6387257,not_visible,0.6797571,red,0.4956101,child,0.6906452,tool,0.29378405,none,0.95571685,none,0.90984756,heavy,0.5013857,"Blanin: Human, male, a beard, red hair, glasses"
449,Blasidar the sculptor,Dwarf,Male,beard,0.84187317,bald,0.547732,none,0.4385242,none,0.5002675,not_visible,0.63386494,red,0.6076044,elderly,0.56831485,tool,0.37705213,none,0.8414781,none,0.8943871,heavy,0.35878596,"Blasidar the sculptor: Dwarf, male, a beard"
450,Blast Furnace Foreman,Dwarf,Male,beard,0.96246254,bald,0.4388147,helmet,0.47182894,glasses_or_goggles,0.53791195,not_visible,0.69848967,red,0.6296993,child,0.6284318,staff_wand,0.3047,none,0.95617324,none,0.9268623,average,0.47846472,"Blast Furnace Foreman: Dwarf, male, a beard, a helmet, glasses"
451,Blasted ore,,,,,,,,,,,,,,,,,tool,0.49123922,none,0.62468714,none,0.8188344,thin,0.45532572,Blasted ore
452,Blenny,Human,Male,clean_shaven,0.55616087,bald,0.83826196,none,0.66323256,glasses_or_goggles,0.59651995,not_visible,0.64522386,red,0.5652326,young_adult,0.40956944,tool,0.47977632,none,0.92218053,none,0.9539987,heavy,0.63877296,"Blenny: Human, male, glasses"
453,Blitzen,Reindeer,Male,,,,,,,,,,,,,,,,,,,,,,,"Blitzen: Reindeer, male"
454,Blood Cloud,,,,,,,,,,,,,,,,,,,,,,,,,Blood Cloud
455,Blood Totem,,,,,,,,,,,,,,,,,none,0.47474772,none,0.6214426,none,0.8902981,thin,0.46850917,Blood Totem
456,Bloodhound,Dog,,,,,,hat,0.5122055,glasses_or_goggles,0.718793,not_visible,0.60227084,red,0.6105088,,,,,,,none,0.8940868,,,"Bloodhound: Dog, a hat, glasses"
457,Bloody Wave,,,,,,,,,,,,,,,,,none,0.42618734,cape_or_cloak,0.50819707,none,0.7674288,thin,0.42197996,Bloody Wave: a cape
458,Blue crab,,,,,,,,,,,,,,,,,bow,0.4963916,none,0.78635216,none,0.6168903,thin,0.5628972,Blue crab
459,Blue geist,Ghost,,,,,,,,,,,,,,,,none,0.40997335,cape_or_cloak,0.5073795,none,0.8472071,thin,0.83650696,"Blue geist: Ghost, a cape"
460,Blue h'ween Mask,,,,,,,,,,,,,,,,,none,0.4057458,none,0.727977,none,0.8085496,thin,0.7607537,Blue h'ween Mask
461,Blue Monkey,Monkey,,,,,,helmet,0.4366905,glasses_or_goggles,0.75748056,not_visible,0.5551716,blue_purple,0.5658312,,,,,,,none,0.92799807,,,"Blue Monkey: Monkey, a helmet, glasses"
462,Blue Opal Director,Dwarf,Male,mustache,0.39023075,bald,0.97696394,none,0.5094398,glasses_or_goggles,0.59579986,not_visible,0.68988734,red,0.60551584,elderly,0.44087404,tool,0.39279762,none,0.9277923,none,0.92378145,average,0.49747533,"Blue Opal Director: Dwarf, male, a mustache, glasses"
463,Blue Opal Secretary,Dwarf,Male,beard,0.3490829,bald,0.957297,none,0.7511336,none,0.5687096,not_visible,0.7010388,red,0.4529434,young_adult,0.4866001,tool,0.29263982,none,0.9182818,none,0.95962304,heavy,0.43750495,"Blue Opal Secretary: Dwarf, male, a beard"
464,Blue partyhat,,,,,,,,,,,,,,,,,,,,,,,,,Blue partyhat
465,Blue partyhat,,,,,,,,,,,,,,,,,bow,0.44336736,none,0.6749131,none,0.8093369,thin,0.47577974,Blue partyhat
466,Blue Sheep,Sheep,,,,,,,,,,,,,,,,,,,,none,0.8643874,,,Blue Sheep: Sheep
467,Blurberry,Gnome,Male,clean_shaven,0.7275689,bald,0.964355,none,0.8075425,none,0.5176023,not_visible,0.7393121,human_tone,0.54192364,child,0.6147489,tool,0.5133625,none,0.9681703,none,0.9212133,heavy,0.4644205,"Blurberry: Gnome, male"
468,Boar31337Killer,Human,Male,clean_shaven,0.65243304,brown,0.45261252,none,0.46597475,glasses_or_goggles,0.56836814,not_visible,0.71755207,red,0.6098435,child,0.5163809,melee_weapon,0.52702427,none,0.78255767,none,0.8923525,average,0.43781695,"Boar31337Killer: Human, male, brown hair, glasses"
469,Boat,,,,,,,,,,,,,,,,,tool,0.7235004,none,0.9048493,none,0.8286809,average,0.43966985,Boat
470,Bob,Human,Male,clean_shaven,0.44663894,bald,0.5940461,none,0.38180915,glasses_or_goggles,0.58212966,not_visible,0.5906263,red,0.5230235,child,0.6113766,staff_wand,0.3351589,none,0.9586823,none,0.92922616,heavy,0.4266705,"Bob: Human, male, glasses"
471,Bob,Human,Male,clean_shaven,0.44663894,bald,0.5940461,none,0.38180915,glasses_or_goggles,0.58212966,not_visible,0.5906263,red,0.5230235,child,0.6113766,staff_wand,0.3351589,none,0.9586823,none,0.92922616,heavy,0.4266705,"Bob: Human, male, glasses"
472,Bob,Cat,Male,,,,,mask,0.41775978,none,0.6382912,not_visible,0.4144947,brown_furry,0.4142086,,,,,,,none,0.8941532,,,"Bob: Cat, male, a mask"
473,Bob,Human,Male,,,,,,,,,,,,,,,tool,0.7506243,none,0.91928357,none,0.90267545,heavy,0.42852828,"Bob: Human, male"
474,Bob,Human,Male,clean_shaven,0.58211106,brown,0.33151832,helmet,0.35313693,glasses_or_goggles,0.5263461,not_visible,0.73403054,red,0.5898147,child,0.647867,tool,0.30305016,none,0.945465,none,0.90049326,average,0.35657415,"Bob: Human, male, brown hair, a helmet, glasses"
475,Bob,Human,Male,beard,0.39927575,red,0.53168714,none,0.6300315,glasses_or_goggles,0.6421945,not_visible,0.63226473,red,0.5978845,child,0.62580156,tool,0.2944872,none,0.93549424,none,0.9610903,average,0.40518013,"Bob: Human, male, a beard, red hair, glasses"
476,Bob Barter (herbs),Human,Male,beard,0.5123525,bald,0.34162045,helmet,0.3183583,glasses_or_goggles,0.63961166,not_visible,0.68019456,red,0.48788512,child,0.6247342,tool,0.38889858,none,0.8680079,none,0.9060276,average,0.52297044,"Bob Barter (herbs): Human, male, a beard, a helmet, glasses"
477,"Bob, another guard of Falador",Human,Male,beard,0.70067656,brown,0.4656101,none,0.3127018,glasses_or_goggles,0.6802795,not_visible,0.76190263,red,0.6170967,child,0.7228738,tool,0.7376559,none,0.80849314,none,0.8428169,heavy,0.49164128,"Bob, another guard of Falador: Human, male, a beard, brown hair, glasses"
478,Bobawu,Monkey,Male,,,,,mask,0.39265132,glasses_or_goggles,0.84174764,not_visible,0.4648041,human_tone,0.38188004,,,,,,,none,0.9024045,,,"Bobawu: Monkey, male, a mask, glasses"
479,Bobbing fossil,Fossil Island fossil,,,,,,,,,,,,,,,,,,,,,,,,Bobbing fossil: Fossil Island fossil
480,Bobby,Gnome child,Male,clean_shaven,0.6987204,bald,0.88080686,none,0.5444886,none,0.7798616,not_visible,0.7968518,red,0.7822493,child,0.78824574,staff_wand,0.3648346,none,0.9446274,none,0.9549958,heavy,0.36306703,"Bobby: Gnome child, male"
481,Bolkoy,Gnome,Male,clean_shaven,0.67787695,bald,0.9670477,none,0.8916803,none,0.59585685,not_visible,0.7018532,red,0.4934764,child,0.40633684,staff_wand,0.55363756,none,0.9372453,none,0.8802644,average,0.42302433,"Bolkoy: Gnome, male"
482,Bologa,Human,Female,clean_shaven,0.47455704,brown,0.34581453,none,0.31199783,glasses_or_goggles,0.52091426,not_visible,0.4991432,red,0.5177777,child,0.5955822,staff_wand,0.37164888,none,0.7554552,none,0.929187,average,0.5002255,"Bologa: Human, female, brown hair, glasses"
483,Bolongo,Gnome,Male,beard,0.44397226,bald,0.5303549,hood,0.5591088,glasses_or_goggles,0.5992511,not_visible,0.7331034,red,0.65247035,child,0.692329,tool,0.8001895,none,0.90828353,none,0.94621485,heavy,0.46777338,"Bolongo: Gnome, male, a beard, a hood, glasses"
484,Bonafido,Human,Male,beard,0.52283174,bald,0.8385063,hat,0.38941368,glasses_or_goggles,0.7342986,not_visible,0.67595136,red,0.65590173,child,0.47057387,,,,,,,,,"Bonafido: Human, male, a beard, a hat, glasses"
485,Boneguard,Skeleton,,goatee,0.28996032,bald,0.7758232,helmet,0.31195107,glasses_or_goggles,0.6817293,not_visible,0.78526944,red,0.47303465,young_adult,0.5032345,melee_weapon,0.5464008,none,0.9039145,none,0.8363281,thin,0.7583482,"Boneguard: Skeleton, a goatee, a helmet, glasses"
486,Bones,Cat,Male,,,,,mask,0.35767204,none,0.54999423,not_visible,0.46276593,blue_purple,0.33543935,,,,,,,none,0.6748868,,,"Bones: Cat, male, a mask"
487,Bones,,,beard,0.5860697,bald,0.7996769,hat,0.2990622,glasses_or_goggles,0.7608447,not_visible,0.8308008,red,0.6107487,child,0.69599605,tool,0.28383526,none,0.83146805,none,0.87930274,thin,0.39766523,"Bones: a beard, a hat, glasses"
488,Bones,,,beard,0.3108968,bald,0.8368663,mask,0.49099228,glasses_or_goggles,0.87450993,not_visible,0.75352013,red,0.88090163,young_adult,0.5119405,staff_wand,0.5752379,none,0.65989375,none,0.9185013,average,0.3757478,"Bones: a beard, a mask, glasses"
489,Bonzara,Monkey,Male,,,,,helmet,0.36925602,glasses_or_goggles,0.72939557,not_visible,0.5770451,brown_furry,0.50668854,,,,,,,none,0.9235668,,,"Bonzara: Monkey, male, a helmet, glasses"
490,Bonzo,Human,Male,clean_shaven,0.40398702,bald,0.7993979,hat,0.42362672,glasses_or_goggles,0.703493,not_visible,0.6550529,red,0.5728867,child,0.7535952,tool,0.51838154,none,0.9382558,none,0.9122862,heavy,0.44906116,"Bonzo: Human, male, a hat, glasses"
491,Boot,Dwarf,Male,beard,0.8445659,bald,0.9167505,none,0.76252866,none,0.6055444,not_visible,0.72344387,red,0.51911217,child,0.59607047,tool,0.49193314,none,0.95617473,none,0.8768184,heavy,0.31926957,"Boot: Dwarf, male, a beard"
492,Border Guard,Human,Male,beard,0.6486062,bald,0.8391349,helmet,0.48920435,glasses_or_goggles,0.6771146,not_visible,0.6783778,red,0.6218317,elderly,0.84086406,tool,0.6132184,none,0.9457951,none,0.9422565,average,0.39627087,"Border Guard: Human, male, a beard, a helmet, glasses"
493,Border Guard,,,beard,0.51424706,bald,0.46875876,helmet,0.50987744,glasses_or_goggles,0.64389193,not_visible,0.67231923,red,0.6692424,child,0.48389873,melee_weapon,0.40292323,none,0.73905474,none,0.8005084,heavy,0.5596178,"Border Guard: a beard, a helmet, glasses"
494,Bork Sigmundson,Human,Male,beard,0.5829155,bald,0.89775246,none,0.6739819,glasses_or_goggles,0.6113992,not_visible,0.68553656,red,0.53944194,young_adult,0.50948995,tool,0.4769224,none,0.9315129,none,0.92625713,heavy,0.47744417,"Bork Sigmundson: Human, male, a beard, glasses"
495,Bosun Zarah,Human,Female,clean_shaven,0.46556884,blonde,0.5506219,none,0.8136711,none,0.60271174,not_visible,0.680001,red,0.63462263,child,0.50944215,tool,0.50491935,none,0.75189126,none,0.92409986,average,0.45176527,"Bosun Zarah: Human, female, blonde hair"
496,Boulder,Troll,Male,goatee,0.6765229,bald,0.8004406,mask,0.54610455,glasses_or_goggles,0.69486266,not_visible,0.5585998,green,0.31943434,child,0.54133475,none,0.35583028,none,0.8444108,none,0.84958506,heavy,0.53530943,"Boulder: Troll, male, a goatee, a mask, glasses"
497,Boulder,,,,,,,,,,,,,,,,,,,,,,,,,Boulder
498,Boulder,,,,,,,,,,,,,,,,,,,,,,,,,Boulder
499,Boulder,,,,,,,,,,,,,,,,,,,,,,,,,Boulder
500,Boulder,,,,,,,,,,,,,,,,,none,0.73647887,none,0.89385337,none,0.9294683,average,0.3545164,Boulder
501,Bouquet Mac Hyacinth,Human,Female,clean_shaven,0.5879995,brown,0.4830355,hat,0.6249193,glasses_or_goggles,0.6132311,not_visible,0.56810904,red,0.7113268,child,0.7295972,tool,0.70591974,none,0.8269417,none,0.89356095,average,0.4533671,"Bouquet Mac Hyacinth: Human, female, brown hair, a hat, glasses"
502,Bow and Arrow salesman,Human,Male,goatee,0.4703881,bald,0.7209447,none,0.44890487,glasses_or_goggles,0.59116375,not_visible,0.59958404,red,0.49054843,young_adult,0.5124368,bow,0.26344743,none,0.87516654,none,0.8799387,heavy,0.4884916,"Bow and Arrow salesman: Human, male, a goatee, glasses"
503,Bowley Moley,Mole,,beard,0.36803243,bald,0.78042895,helmet,0.42193267,none,0.54090494,closed,0.5479647,brown_furry,0.46589473,young_adult,0.43584815,bow,0.31775168,none,0.87527585,none,0.770395,heavy,0.5915605,"Bowley Moley: Mole, a beard, a helmet"
504,Boy,Human,Male,clean_shaven,0.55801505,bald,0.6285401,none,0.6602749,none,0.5933874,not_visible,0.60657847,red,0.47257555,young_adult,0.69038635,tool,0.28524908,none,0.9559079,none,0.9316897,heavy,0.5085356,"Boy: Human, male"
505,Brain,,,clean_shaven,0.73568255,bald,0.6874049,none,0.64944375,glasses_or_goggles,0.88759434,not_visible,0.6875611,green,0.6814123,young_adult,0.63576317,staff_wand,0.33983597,none,0.77062225,none,0.86186206,thin,0.6378042,Brain: glasses
506,Brambickle,Gnome,Male,beard,0.5418332,bald,0.7505216,hood,0.36625335,none,0.6607759,not_visible,0.82633376,red,0.455683,child,0.5646766,tool,0.51363397,none,0.93362296,none,0.9325359,heavy,0.55572337,"Brambickle: Gnome, male, a beard, a hood"
507,Bran,Giant,Female,beard,0.4151008,bald,0.5023558,none,0.2677217,glasses_or_goggles,0.6896254,not_visible,0.6856128,human_tone,0.39252147,child,0.65463173,staff_wand,0.48173088,none,0.8783992,none,0.79702383,average,0.39617175,"Bran: Giant, female, a beard, glasses"
508,Brana,Human,Male,beard,0.6235237,bald,0.87296486,hat,0.6733768,glasses_or_goggles,0.5075625,not_visible,0.7146507,red,0.54034716,child,0.58396095,tool,0.56428075,none,0.92905104,none,0.9229389,average,0.4689301,"Brana: Human, male, a beard, a hat, glasses"
509,Branda the Fire Queen,Giant,Female,,,,,,,,,,,,,,,tool,0.6726036,none,0.7523454,none,0.86131936,thin,0.3465254,"Branda the Fire Queen: Giant, female"
510,Branwen,Elf,Female,clean_shaven,0.4744632,black,0.53580445,none,0.671767,none,0.7493728,not_visible,0.6025237,red,0.31933656,young_adult,0.52489465,tool,0.3401203,none,0.87382716,none,0.8694674,heavy,0.47773194,"Branwen: Elf, female, black hair"
